model,hardness_metric,strategy,Dataset,metric,baseline,gain_index,gain_std,n_seeds,win_rate
HardTVAE_CB_self_paced,CB,self_paced,ILPD,Precision,CTGAN,0.0403341103864336,0.09365661900873085,5,0.6
HardTVAE_CB_self_paced,CB,self_paced,ILPD,Recall,CTGAN,-0.006779661016949134,0.04254203524749535,5,0.6
HardTVAE_CB_self_paced,CB,self_paced,ILPD,Specificity,CTGAN,0.0672838626976214,0.09018208944996416,5,0.8
HardTVAE_CB_self_paced,CB,self_paced,NewThyroid1,F1 Score,CTGAN,0.044011544011544015,0.0984128042045362,5,0.2
HardTVAE_CB_self_paced,CB,self_paced,NewThyroid1,Precision,CTGAN,0.058842975206611546,0.13157689256031815,5,0.2
HardTVAE_CB_self_paced,CB,self_paced,NewThyroid1,Recall,CTGAN,0.02727272727272727,0.06098367211363062,5,0.2
HardTVAE_CB_self_paced,CB,self_paced,NewThyroid1,Specificity,CTGAN,0.16161616161616163,0.36138472363632973,5,0.2
HardTVAE_CB_self_paced,CB,self_paced,NewThyroid2,F1 Score,CTGAN,0.0,0.0,5,0.0
HardTVAE_CB_self_paced,CB,self_paced,NewThyroid2,Precision,CTGAN,0.0,0.0,5,0.0
HardTVAE_CB_self_paced,CB,self_paced,NewThyroid2,Recall,CTGAN,0.0,0.0,5,0.0
HardTVAE_CB_self_paced,CB,self_paced,NewThyroid2,Specificity,CTGAN,0.0,0.0,5,0.0
HardTVAE_CB_self_paced,CB,self_paced,Pima,F1 Score,CTGAN,-0.03218150466695955,0.06315358098067288,5,0.2
HardTVAE_CB_self_paced,CB,self_paced,Pima,Precision,CTGAN,-0.007084077966376556,0.07355526724132075,5,0.4
HardTVAE_CB_self_paced,CB,self_paced,Pima,Recall,CTGAN,-0.010389610389610393,0.04248162917869125,5,0.4
HardTVAE_CB_self_paced,CB,self_paced,Pima,Specificity,CTGAN,-0.07375853775853775,0.08640715839215095,5,0.2
HardTVAE_CB_self_paced,CB,self_paced,Thoracic,F1 Score,CTGAN,-0.020905888555022113,0.04863189940014691,5,0.2
HardTVAE_CB_self_paced,CB,self_paced,Thoracic,Precision,CTGAN,-0.05818141915242845,0.05387894734005729,5,0.0
HardTVAE_CB_self_paced,CB,self_paced,Thoracic,Recall,CTGAN,0.00851063829787233,0.0730875065417773,5,0.4
HardTVAE_CB_self_paced,CB,self_paced,Thoracic,Specificity,CTGAN,-0.11636778115501518,0.08431337488416138,5,0.0
HardTVAE_CB_self_paced,CB,self_paced,Vertebral,F1 Score,CTGAN,-0.06415777222523104,0.12211107913831462,5,0.4
HardTVAE_CB_self_paced,CB,self_paced,Vertebral,Precision,CTGAN,-0.04447271627507726,0.11743588016787258,5,0.4
HardTVAE_CB_self_paced,CB,self_paced,Vertebral,Recall,CTGAN,-0.012903225806451668,0.0809670993420072,5,0.4
HardTVAE_CB_self_paced,CB,self_paced,Vertebral,Specificity,CTGAN,-0.14233486943164364,0.2501035672602722,5,0.4
HardTVAE_CB_static,CB,static,BCWDD,F1 Score,CTGAN,0.0033632622024784564,0.03230364486317919,10,0.2
HardTVAE_CB_static,CB,static,BCWDD,Precision,CTGAN,0.0030862638635732243,0.029050777815005924,10,0.3
HardTVAE_CB_static,CB,static,BCWDD,Recall,CTGAN,0.0035087719298245836,0.03287361245042152,10,0.2
HardTVAE_CB_static,CB,static,BCWDD,Specificity,CTGAN,6.265664160407525e-05,0.030115618484266294,10,0.3
HardTVAE_CB_static,CB,static,HeartCleveland,F1 Score,CTGAN,-0.004749663214528843,0.05154336112035324,10,0.4
HardTVAE_CB_static,CB,static,HeartCleveland,Precision,CTGAN,-0.012878600789891082,0.051432753044466276,10,0.3
HardTVAE_CB_static,CB,static,HeartCleveland,Recall,CTGAN,-0.0064516129032258,0.0499739786607409,10,0.4
HardTVAE_CB_static,CB,static,HeartCleveland,Specificity,CTGAN,-0.0040525887774464755,0.052487159611119806,10,0.4
HardTVAE_CB_static,CB,static,Hepatitis,F1 Score,CTGAN,0.06503375296478746,0.05739084797732747,6,0.6666666666666666
HardTVAE_CB_static,CB,static,Hepatitis,Precision,CTGAN,0.08972594246031747,0.09230532657361189,6,0.6666666666666666
HardTVAE_CB_static,CB,static,Hepatitis,Recall,CTGAN,0.0625,0.05590169943749474,6,0.6666666666666666
HardTVAE_CB_static,CB,static,Hepatitis,Specificity,CTGAN,0.09989316239316241,0.1384847835821846,6,0.6666666666666666
HardTVAE_CB_static,CB,static,Hypothyroid,F1 Score,CTGAN,0.034557336583456964,0.07026341080233035,5,0.8
HardTVAE_CB_static,CB,static,Hypothyroid,Precision,CTGAN,0.062066564983730824,0.07966214980005197,5,0.8
HardTVAE_CB_static,CB,static,Hypothyroid,Recall,CTGAN,0.01957671957671967,0.045920622423155644,5,0.8
HardTVAE_CB_static,CB,static,Hypothyroid,Specificity,CTGAN,0.20397826510858819,0.636349652145126,5,0.6
HardTVAE_CB_static,CB,static,ILPD,F1 Score,CTGAN,-0.01970422594979273,0.11428169759875341,5,0.6
HardTVAE_CB_static,CB,static,ILPD,Precision,CTGAN,-0.03309294893713784,0.1913792750715497,5,0.6
HardTVAE_CB_static,CB,static,ILPD,Recall,CTGAN,-0.003389830508474567,0.04547934869491096,5,0.6
HardTVAE_CB_static,CB,static,ILPD,Specificity,CTGAN,-0.036386079855671084,0.2025940039456848,5,0.6
HardTVAE_CB_static,CB,static,NewThyroid1,F1 Score,CTGAN,0.052727272727272734,0.11790176608635256,5,0.2
HardTVAE_CB_static,CB,static,NewThyroid1,Precision,CTGAN,0.06611570247933882,0.147839205123953,5,0.2
HardTVAE_CB_static,CB,static,NewThyroid1,Recall,CTGAN,0.036363636363636355,0.08131156281817414,5,0.2
HardTVAE_CB_static,CB,static,NewThyroid1,Specificity,CTGAN,0.16363636363636364,0.3659020326817838,5,0.2
HardTVAE_CB_static,CB,static,NewThyroid2,F1 Score,CTGAN,0.0,0.0,5,0.0
HardTVAE_CB_static,CB,static,NewThyroid2,Precision,CTGAN,0.0,0.0,5,0.0
HardTVAE_CB_static,CB,static,NewThyroid2,Recall,CTGAN,0.0,0.0,5,0.0
HardTVAE_CB_static,CB,static,NewThyroid2,Specificity,CTGAN,0.0,0.0,5,0.0
HardTVAE_CB_static,CB,static,Pima,F1 Score,CTGAN,-0.013050391642714598,0.042948705924701826,5,0.6
HardTVAE_CB_static,CB,static,Pima,Precision,CTGAN,-0.019113547367589634,0.04910350745080251,5,0.4
HardTVAE_CB_static,CB,static,Pima,Recall,CTGAN,-0.01558441558441559,0.046281895275858354,5,0.4
HardTVAE_CB_static,CB,static,Pima,Specificity,CTGAN,-0.022045214045214045,0.06535724677912973,5,0.4
HardTVAE_CB_static,CB,static,Thoracic,F1 Score,CTGAN,-0.03660347014842182,0.043287231844514266,5,0.0
HardTVAE_CB_static,CB,static,Thoracic,Precision,CTGAN,-0.06240472596936249,0.05387713067899117,5,0.0
HardTVAE_CB_static,CB,static,Thoracic,Recall,CTGAN,-0.021276595744680882,0.04989803999812159,5,0.2
HardTVAE_CB_static,CB,static,Thoracic,Specificity,CTGAN,-0.121580547112462,0.08887667411396248,5,0.0
HardTVAE_CB_static,CB,static,Vertebral,F1 Score,CTGAN,-0.020406198299277856,0.12387588050606259,5,0.6
HardTVAE_CB_static,CB,static,Vertebral,Precision,CTGAN,-0.019425126844481656,0.1288801183457531,5,0.6
HardTVAE_CB_static,CB,static,Vertebral,Recall,CTGAN,0.0129032258064516,0.07768770695995024,5,0.6
HardTVAE_CB_static,CB,static,Vertebral,Specificity,CTGAN,-0.025284178187404017,0.2081248994491251,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,BCWDD,F1 Score,CTGAN,-0.08813611755621018,0.20586108288862806,10,0.3
HardTVAE_CLD_curriculum,CLD,curriculum,BCWDD,Precision,CTGAN,-0.10750263947111294,0.24272484221237328,10,0.3
HardTVAE_CLD_curriculum,CLD,curriculum,BCWDD,Recall,CTGAN,-0.05964912280701755,0.14636248150606465,10,0.3
HardTVAE_CLD_curriculum,CLD,curriculum,BCWDD,Specificity,CTGAN,-0.10820802005012527,0.25608365620643664,10,0.3
HardTVAE_CLD_curriculum,CLD,curriculum,HeartCleveland,F1 Score,CTGAN,-0.02613967052198448,0.04550641026057253,10,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,HeartCleveland,Precision,CTGAN,-0.0404627495688616,0.04412850138861529,10,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,HeartCleveland,Recall,CTGAN,-0.029032258064516113,0.041505933474448996,10,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,HeartCleveland,Specificity,CTGAN,-0.02390891840607212,0.049097940817556515,10,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,Hepatitis,F1 Score,CTGAN,0.05803571428571428,0.08020772256390044,6,0.5
HardTVAE_CLD_curriculum,CLD,curriculum,Hepatitis,Precision,CTGAN,0.06527777777777778,0.1455723731603847,6,0.5
HardTVAE_CLD_curriculum,CLD,curriculum,Hepatitis,Recall,CTGAN,0.0625,0.03952847075210474,6,0.8333333333333334
HardTVAE_CLD_curriculum,CLD,curriculum,Hepatitis,Specificity,CTGAN,0.09989316239316241,0.31303400571739964,6,0.5
HardTVAE_CLD_curriculum,CLD,curriculum,Hypothyroid,F1 Score,CTGAN,0.023963901048843606,0.06722143669718135,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,Hypothyroid,Precision,CTGAN,0.05276960347568867,0.07793593215865714,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,Hypothyroid,Recall,CTGAN,0.011640211640211761,0.04522958551107636,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,Hypothyroid,Specificity,CTGAN,0.1337604404692637,0.6067272039007622,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,ILPD,F1 Score,CTGAN,0.014735363194141505,0.1025509628552489,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,ILPD,Precision,CTGAN,0.025776963524749785,0.1801647196854079,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,ILPD,Recall,CTGAN,0.01355932203389829,0.04703198957800542,5,0.4
HardTVAE_CLD_curriculum,CLD,curriculum,ILPD,Specificity,CTGAN,0.012491098134168955,0.17066676396077185,5,0.4
HardTVAE_CLD_curriculum,CLD,curriculum,NewThyroid1,F1 Score,CTGAN,0.052727272727272734,0.11790176608635256,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,NewThyroid1,Precision,CTGAN,0.06611570247933882,0.147839205123953,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,NewThyroid1,Recall,CTGAN,0.036363636363636355,0.08131156281817414,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,NewThyroid1,Specificity,CTGAN,0.16363636363636364,0.3659020326817838,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,NewThyroid2,F1 Score,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_curriculum,CLD,curriculum,NewThyroid2,Precision,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_curriculum,CLD,curriculum,NewThyroid2,Recall,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_curriculum,CLD,curriculum,NewThyroid2,Specificity,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_curriculum,CLD,curriculum,Pima,F1 Score,CTGAN,-0.017803655866167657,0.024643525290813872,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,Pima,Precision,CTGAN,-0.021892673504155913,0.03269404125272974,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,Pima,Recall,CTGAN,-0.010389610389610393,0.0281551732320504,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,Pima,Specificity,CTGAN,-0.05672150072150075,0.10326657015577806,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,Thoracic,F1 Score,CTGAN,-0.029560384836293196,0.05200727303570939,5,0.2
HardTVAE_CLD_curriculum,CLD,curriculum,Thoracic,Precision,CTGAN,-0.06043482692869721,0.05505861542083389,5,0.0
HardTVAE_CLD_curriculum,CLD,curriculum,Thoracic,Recall,CTGAN,-0.008510638297872375,0.07461990602872418,5,0.4
HardTVAE_CLD_curriculum,CLD,curriculum,Thoracic,Specificity,CTGAN,-0.11934650455927054,0.08691666607282769,5,0.0
HardTVAE_CLD_curriculum,CLD,curriculum,Vertebral,F1 Score,CTGAN,0.019468591184064698,0.06719001843416043,5,0.4
HardTVAE_CLD_curriculum,CLD,curriculum,Vertebral,Precision,CTGAN,0.00982064530451634,0.0729419703882641,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,Vertebral,Recall,CTGAN,0.0258064516129032,0.0577049800645107,5,0.6
HardTVAE_CLD_curriculum,CLD,curriculum,Vertebral,Specificity,CTGAN,-0.008663594470046132,0.2076556818546204,5,0.6
HardTVAE_CLD_self_paced,CLD,self_paced,BCWDD,F1 Score,CTGAN,-0.001858862756488644,0.035020382029294125,10,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,BCWDD,Precision,CTGAN,-0.0027013157467210116,0.032059435125385054,10,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,BCWDD,Recall,CTGAN,-0.001754385964912264,0.035523608300555426,10,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,BCWDD,Specificity,CTGAN,-0.0030075187969924367,0.03432116745862459,10,0.3
HardTVAE_CLD_self_paced,CLD,self_paced,HeartCleveland,F1 Score,CTGAN,-0.01937780108602799,0.034646723032997054,10,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,HeartCleveland,Precision,CTGAN,-0.02335145443125063,0.04125037780830104,10,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,HeartCleveland,Recall,CTGAN,-0.019354838709677403,0.03467637741203681,10,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,HeartCleveland,Specificity,CTGAN,-0.020981295744104112,0.037677789414313885,10,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,Hepatitis,F1 Score,CTGAN,0.06994047619047618,0.05474945382921604,6,0.6666666666666666
HardTVAE_CLD_self_paced,CLD,self_paced,Hepatitis,Precision,CTGAN,0.09166666666666669,0.09439836562298985,6,0.6666666666666666
HardTVAE_CLD_self_paced,CLD,self_paced,Hepatitis,Recall,CTGAN,0.08333333333333333,0.07569125885243728,6,0.6666666666666666
HardTVAE_CLD_self_paced,CLD,self_paced,Hepatitis,Specificity,CTGAN,0.06196581196581199,0.10377721411152174,6,0.6666666666666666
HardTVAE_CLD_self_paced,CLD,self_paced,Hypothyroid,F1 Score,CTGAN,0.03295467268961825,0.08757442390960968,5,0.8
HardTVAE_CLD_self_paced,CLD,self_paced,Hypothyroid,Precision,CTGAN,0.047928616926719056,0.11860440701507617,5,0.8
HardTVAE_CLD_self_paced,CLD,self_paced,Hypothyroid,Recall,CTGAN,0.020634920634920693,0.056442900965479784,5,0.8
HardTVAE_CLD_self_paced,CLD,self_paced,Hypothyroid,Specificity,CTGAN,0.2420071107848995,0.7686053923856084,5,0.6
HardTVAE_CLD_self_paced,CLD,self_paced,ILPD,F1 Score,CTGAN,-0.03807406441821763,0.08614842898918071,5,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,ILPD,Precision,CTGAN,-0.03848002235012795,0.2070504718174601,5,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,ILPD,Recall,CTGAN,-0.006779661016949134,0.040818964673872186,5,0.4
HardTVAE_CLD_self_paced,CLD,self_paced,ILPD,Specificity,CTGAN,-0.06576935859089397,0.16877841927698778,5,0.4
HardTVAE_CLD_self_paced,CLD,self_paced,NewThyroid1,F1 Score,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,NewThyroid1,Precision,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,NewThyroid1,Recall,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,NewThyroid1,Specificity,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,NewThyroid2,F1 Score,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,NewThyroid2,Precision,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,NewThyroid2,Recall,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,NewThyroid2,Specificity,CTGAN,0.0,0.0,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,Pima,F1 Score,CTGAN,-0.013732211170991548,0.05256321643524628,5,0.4
HardTVAE_CLD_self_paced,CLD,self_paced,Pima,Precision,CTGAN,-0.01629818930091802,0.039921118851639195,5,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,Pima,Recall,CTGAN,-0.010389610389610393,0.03830618494481203,5,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,Pima,Specificity,CTGAN,-0.022647426647426628,0.1091317174453847,5,0.4
HardTVAE_CLD_self_paced,CLD,self_paced,Thoracic,F1 Score,CTGAN,-0.03228781041699806,0.06877387484151709,5,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,Thoracic,Precision,CTGAN,-0.06128953550459078,0.05984629699197408,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,Thoracic,Recall,CTGAN,-0.012765957446808529,0.10047420385631994,5,0.4
HardTVAE_CLD_self_paced,CLD,self_paced,Thoracic,Specificity,CTGAN,-0.12009118541033437,0.09257863580853207,5,0.0
HardTVAE_CLD_self_paced,CLD,self_paced,Vertebral,F1 Score,CTGAN,-0.035684708622279106,0.09001644468014922,5,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,Vertebral,Precision,CTGAN,-0.05904679775828482,0.11885965903271004,5,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,Vertebral,Recall,CTGAN,-0.0064516129032258,0.06610935978038451,5,0.2
HardTVAE_CLD_self_paced,CLD,self_paced,Vertebral,Specificity,CTGAN,-0.07640552995391706,0.16499743141455767,5,0.4
HardTVAE_CLD_static,CLD,static,BCWDD,F1 Score,CTGAN,0.04871744312572277,0.12723825220944918,10,0.4
HardTVAE_CLD_static,CLD,static,BCWDD,Precision,CTGAN,0.059483866535414175,0.16067539465109476,10,0.4
HardTVAE_CLD_static,CLD,static,BCWDD,Recall,CTGAN,0.03508771929824565,0.0855481803410982,10,0.4
HardTVAE_CLD_static,CLD,static,BCWDD,Specificity,CTGAN,0.05221386800334171,0.14240094259123723,10,0.5
HardTVAE_CLD_static,CLD,static,HeartCleveland,F1 Score,CTGAN,-0.01096593087962856,0.03367055498864329,10,0.4
HardTVAE_CLD_static,CLD,static,HeartCleveland,Precision,CTGAN,-0.0210853070717247,0.03307210859156481,10,0.2
HardTVAE_CLD_static,CLD,static,HeartCleveland,Recall,CTGAN,-0.012903225806451613,0.031164251067074055,10,0.2
HardTVAE_CLD_static,CLD,static,HeartCleveland,Specificity,CTGAN,-0.009365681756573641,0.034894525316894326,10,0.4
HardTVAE_CLD_static,CLD,static,Hepatitis,F1 Score,CTGAN,0.05357142857142857,0.06761661347997852,6,0.5
HardTVAE_CLD_static,CLD,static,Hepatitis,Precision,CTGAN,0.06805555555555558,0.11796106563763209,6,0.5
HardTVAE_CLD_static,CLD,static,Hepatitis,Recall,CTGAN,0.0625,0.05590169943749474,6,0.6666666666666666
HardTVAE_CLD_static,CLD,static,Hepatitis,Specificity,CTGAN,0.05715811965811968,0.1972356488100377,6,0.5
HardTVAE_CLD_static,CLD,static,Hypothyroid,F1 Score,CTGAN,0.03177564593483358,0.06907851896943744,5,0.4
HardTVAE_CLD_static,CLD,static,Hypothyroid,Precision,CTGAN,0.046803178821517924,0.08607853862958227,5,0.4
HardTVAE_CLD_static,CLD,static,Hypothyroid,Recall,CTGAN,0.019047619047619136,0.04659390360907253,5,0.4
HardTVAE_CLD_static,CLD,static,Hypothyroid,Specificity,CTGAN,0.2418752146644647,0.648138017572376,5,0.4
HardTVAE_CLD_static,CLD,static,ILPD,F1 Score,CTGAN,0.014506030068936004,0.06907050081547254,5,0.4
HardTVAE_CLD_static,CLD,static,ILPD,Precision,CTGAN,0.02850932654821079,0.11084276398355362,5,0.4
HardTVAE_CLD_static,CLD,static,ILPD,Recall,CTGAN,-0.010169491525423725,0.039019879434648574,5,0.4
